month,payer_id,location_id,claims,charge_amount,allowed_amount,net_allowed_after_denial,paid_amount_total
2024-07-31,PY008,LC0025,10,6224.5599999999995,6435.92,6435.92,6117.65
2024-07-31,PY008,LC0026,5,5988.67,5674.19,5674.19,5342.66
2024-07-31,PY008,LC0027,8,5095.110000000001,4986.96,4753.63,4531.2699999999995
2024-07-31,PY008,LC0028,21,20611.65,21281.92,20425.96,19353.4
2024-07-31,PY008,LC0029,3,1767.79,1791.46,1791.46,1717.1599999999999
2024-07-31,PY008,LC0030,5,3189.1,3425.2,3081.11,2934.49
2024-07-31,PY008,LC0031,9,5786.860000000001,5425.52,5158.4400000000005,4794.55
2024-07-31,PY008,LC0032,3,1146.76,1194.02,1194.02,1145.28
2024-07-31,PY008,LC0033,11,7245.76,7326.32,6794.34,6465.9
2024-07-31,PY008,LC0034,3,3830.16,4042.95,4042.95,3812.3999999999996
2024-07-31,PY008,LC0035,6,5893.75,5623.679999999999,5623.679999999999,5361.85
2024-07-31,PY008,LC0036,5,9045.29,9921.41,9921.41,9673.470000000001
2024-07-31,PY008,LC0037,3,3698.3,3543.99,3543.99,3341.19
2024-07-31,PY008,LC0038,3,1544.52,1392.42,1392.42,1344.1100000000001
2024-07-31,PY008,LC0039,10,7213.7699999999995,6844.86,6812.15,6483.97
2024-07-31,PY008,LC0040,2,1618.29,1610.02,1610.02,1511.0900000000001
2024-07-31,PY008,LC0041,7,2559.02,2670.7799999999997,2359.52,2203.39
2024-07-31,PY008,LC0042,14,7408.469999999999,7432.71,7432.71,6932.43
2024-07-31,PY008,LC0043,13,9117.7,8941.85,7132.67,6746.87
2024-07-31,PY008,LC0046,11,5890.17,5869.43,4883.4,4605.01
2024-07-31,PY008,LC0047,19,12406.81,12915.82,11872.44,11178.91
2024-07-31,PY008,LC0048,4,2320.16,2420.95,2420.95,2276.95
2024-07-31,PY008,LC0049,17,11083.67,11150.9,11150.9,10742.04
2024-07-31,PY008,LC0051,1,1151.55,1056.81,1056.81,1014.29
2024-07-31,PY008,LC0052,11,8467.17,8216.05,8216.05,7791.94
2024-07-31,PY009,LC0001,59,55249.92,36994.89,36297.16,35342.46
2024-07-31,PY009,LC0002,2,1281.56,825.94,825.94,810.8199999999999
2024-07-31,PY009,LC0003,15,15432.779999999999,10802.9,10298.31,9994.11
2024-07-31,PY009,LC0004,9,8636.47,5811.36,5588.4,5481.78
2024-07-31,PY009,LC0005,57,43724.9,29940.760000000002,29779.22,28988.09
2024-07-31,PY009,LC0006,31,23835.61,16020.48,15624.3,15112.72
2024-07-31,PY009,LC0007,11,10433.44,6729.46,6584.98,6419.74
2024-07-31,PY009,LC0008,11,19224.05,12497.76,12497.76,12120.56
2024-07-31,PY009,LC0009,23,17934.98,12614.32,12501.68,12116.76
2024-07-31,PY009,LC0010,8,3650.37,2447.2599999999998,2447.2599999999998,2345.57
2024-07-31,PY009,LC0011,25,21612.16,14719.9,14719.9,14255.61
2024-07-31,PY009,LC0012,7,7503.52,5202.63,5202.63,5093.39
2024-07-31,PY009,LC0013,9,3292.99,2183.58,2183.58,2097.4300000000003
2024-07-31,PY009,LC0014,5,3411.11,2280.62,2280.62,2252.43
2024-07-31,PY009,LC0015,49,28598.44,19116.33,18467.38,17937.12
2024-07-31,PY009,LC0016,22,15001.98,10037.61,9800.83,9526.880000000001
2024-07-31,PY009,LC0017,14,14841.53,10534.25,10534.25,10251.75
2024-07-31,PY009,LC0018,45,39459.58,26507.4,25984.89,25367.47
2024-07-31,PY009,LC0019,66,58841.39,41001.0,40927.24,39551.73
2024-07-31,PY009,LC0020,9,6303.6900000000005,4307.92,4053.44,3955.7000000000003
2024-07-31,PY009,LC0021,19,15957.83,10668.28,10668.28,10191.48
2024-07-31,PY009,LC0022,11,12961.67,9185.33,9185.33,8911.76
2024-07-31,PY009,LC0023,10,6710.27,4593.86,4593.86,4451.65
2024-07-31,PY009,LC0024,7,3966.97,2622.0,2040.75,1953.73
2024-07-31,PY009,LC0025,30,19522.32,13390.77,13390.77,12962.41
2024-07-31,PY009,LC0026,24,17101.43,11812.86,11812.86,11538.91
2024-07-31,PY009,LC0027,22,14918.23,10035.3,9963.619999999999,9737.89
2024-07-31,PY009,LC0028,71,53877.67,36779.63,34798.25,33717.84
2024-07-31,PY009,LC0029,15,10482.66,7191.87,6996.2699999999995,6829.04
2024-07-31,PY009,LC0030,12,8713.29,6047.8,5902.49,5727.83
2024-07-31,PY009,LC0031,41,39803.19,27374.1,26461.13,25785.66
2024-07-31,PY009,LC0032,12,6173.93,4085.25,4085.25,3929.88
2024-07-31,PY009,LC0033,26,18782.3,12830.61,12709.12,12217.0
2024-07-31,PY009,LC0034,5,5397.38,3592.55,3169.69,3060.02
2024-07-31,PY009,LC0035,31,23459.71,16207.24,16081.35,15695.300000000001
2024-07-31,PY009,LC0036,20,9903.78,6669.38,6512.110000000001,6326.13
2024-07-31,PY009,LC0037,20,15544.86,10886.28,10772.630000000001,10407.85
2024-07-31,PY009,LC0038,16,9829.08,6498.69,6498.69,6294.42
2024-07-31,PY009,LC0039,41,35055.42,24224.010000000002,23514.760000000002,22813.41
2024-07-31,PY009,LC0040,3,6906.23,5055.79,5055.79,4940.110000000001
2024-07-31,PY009,LC0041,21,16043.869999999999,10733.82,7926.5,7718.22
2024-07-31,PY009,LC0042,43,26685.06,17574.77,17183.11,16729.95
2024-07-31,PY009,LC0043,44,33317.67,22017.12,20934.96,20243.74
2024-07-31,PY009,LC0044,2,584.92,431.3,431.3,409.14
2024-07-31,PY009,LC0045,1,334.73,222.54,14.189999999999998,13.84
2024-07-31,PY009,LC0046,54,35858.96,24793.41,22127.98,21523.85
2024-07-31,PY009,LC0047,47,44526.6,29209.41,29053.19,28261.26
2024-07-31,PY009,LC0048,10,9677.310000000001,6892.53,5921.639999999999,5730.0599999999995
2024-07-31,PY009,LC0049,70,43943.08,29817.5,28900.58,28114.41
2024-07-31,PY009,LC0050,3,1954.93,1349.49,1349.49,1304.21
2024-07-31,PY009,LC0051,3,3098.1000000000004,1964.01,1964.01,1923.84
2024-07-31,PY009,LC0052,51,41921.6,28874.96,28549.33,27885.73
2024-07-31,PY009,LC0053,4,3858.63,2601.35,2601.35,2510.71
2024-07-31,PY010,LC0001,63,48870.26,33114.66,32781.81,31861.41
2024-07-31,PY010,LC0002,5,2090.45,1518.78,1518.78,1481.82
2024-07-31,PY010,LC0003,12,10649.24,7532.07,7258.91,7049.85
2024-07-31,PY010,LC0004,4,3371.84,2372.6800000000003,2372.6800000000003,2281.9100000000003
2024-07-31,PY010,LC0005,48,32974.75,22461.81,22105.79,21522.23
2024-07-31,PY010,LC0006,42,33603.87,22789.44,21239.41,20593.62
2024-07-31,PY010,LC0007,10,9479.85,6317.1,5698.71,5548.099999999999
2024-07-31,PY010,LC0008,13,11108.32,7165.02,7165.02,6851.22
2024-07-31,PY010,LC0009,38,28664.870000000003,19579.260000000002,19505.82,18958.89
2024-07-31,PY010,LC0010,11,5726.26,3911.4700000000003,3911.4700000000003,3810.43
2024-07-31,PY010,LC0011,21,29188.82,20455.66,20455.66,19749.870000000003
2024-07-31,PY010,LC0013,14,5437.28,3543.13,3543.13,3436.07
2024-07-31,PY010,LC0014,6,3141.33,2039.25,2039.25,1967.6100000000001
2024-07-31,PY010,LC0015,50,27431.79,18811.74,18753.87,18129.03
2024-07-31,PY010,LC0016,16,9871.24,6947.29,6436.11,6217.22
2024-07-31,PY010,LC0017,16,14183.8,9795.91,9109.07,8861.25
2024-07-31,PY010,LC0018,50,45264.11,30581.25,30542.45,29661.84
2024-07-31,PY010,LC0019,73,60559.54,41569.68,39391.659999999996,38123.25
2024-07-31,PY010,LC0020,12,7826.73,5605.15,5605.15,5400.139999999999
2024-07-31,PY010,LC0021,23,19946.38,13700.189999999999,13043.86,12668.82
2024-07-31,PY010,LC0022,17,13190.880000000001,8966.56,8966.56,8682.63
2024-07-31,PY010,LC0023,8,2286.9500000000003,1560.56,1560.56,1528.8899999999999
2024-07-31,PY010,LC0024,2,662.67,425.45000000000005,425.45000000000005,418.2
2024-07-31,PY010,LC0025,30,20344.31,14055.51,14055.51,13551.17
2024-07-31,PY010,LC0026,29,26469.64,17864.02,17622.79,16966.41
2024-07-31,PY010,LC0027,37,27314.38,17996.8,17517.45,16864.21
2024-07-31,PY010,LC0028,69,54138.44,36788.66,36351.16,35410.34
2024-07-31,PY010,LC0029,13,10178.9,7404.5,7144.95,6898.4400000000005
2024-07-31,PY010,LC0030,11,8167.29,5481.25,5481.25,5295.99
2024-07-31,PY010,LC0031,53,36011.78,24169.19,23182.62,22390.93
2024-07-31,PY010,LC0032,7,5399.3,3558.1400000000003,3558.1400000000003,3426.52
2024-07-31,PY010,LC0033,22,16765.09,11107.0,11107.0,10783.73
2024-07-31,PY010,LC0034,5,4884.8099999999995,3255.48,3199.31,3117.1000000000004
2024-07-31,PY010,LC0035,24,14389.08,9639.43,9622.17,9314.1
2024-07-31,PY010,LC0036,18,13414.06,9501.48,9345.56,8976.91
2024-07-31,PY010,LC0037,18,17758.91,11829.95,11829.95,11491.82
2024-07-31,PY010,LC0038,17,9394.59,6272.83,6207.11,6003.59
2024-07-31,PY010,LC0039,30,49175.9,32610.41,28737.2,28070.36
2024-07-31,PY010,LC0040,4,3400.6800000000003,2303.3199999999997,2303.3199999999997,2207.1
2024-07-31,PY010,LC0041,26,22591.27,15549.23,15549.23,15164.04
2024-07-31,PY010,LC0042,51,30351.06,20601.23,19828.67,19212.48
2024-07-31,PY010,LC0043,40,23266.95,15486.45,14100.33,13716.0
2024-07-31,PY010,LC0044,1,428.43,295.35,295.35,278.61
2024-07-31,PY010,LC0045,2,1170.65,716.1600000000001,716.1600000000001,680.5
2024-07-31,PY010,LC0046,47,49025.520000000004,33978.03,33937.35,32945.979999999996
2024-07-31,PY010,LC0047,36,25451.8,17141.11,16802.28,16199.61
2024-07-31,PY010,LC0048,9,5454.77,3462.24,3462.24,3351.4
2024-07-31,PY010,LC0049,66,63672.85,44558.42,44430.229999999996,43279.26
2024-07-31,PY010,LC0050,1,5795.73,3491.76,3491.76,3354.87
2024-07-31,PY010,LC0051,6,3629.7400000000002,2415.81,2415.81,2332.39
2024-07-31,PY010,LC0052,56,42979.26,28989.170000000002,26011.58,25077.77
2024-07-31,PY010,LC0053,3,2204.73,1528.46,951.75,931.4200000000001
2024-07-31,PY011,LC0001,40,29266.16,15455.36,14850.54,14237.47
2024-07-31,PY011,LC0002,3,1237.8,648.74,648.74,628.5699999999999
2024-07-31,PY011,LC0003,7,2227.17,1151.3999999999999,1031.69,983.64
2024-07-31,PY011,LC0004,7,2784.46,1417.66,1010.73,985.79
2024-07-31,PY011,LC0005,28,17195.12,9459.5,9199.92,8783.91
2024-07-31,PY011,LC0006,32,23685.32,12976.21,12976.21,12550.15
2024-07-31,PY011,LC0007,7,3482.2200000000003,1926.53,1926.53,1846.68
2024-07-31,PY011,LC0008,7,11172.33,6146.78,6146.78,5892.22
2024-07-31,PY011,LC0009,23,19019.15,10982.1,10563.47,10140.84
2024-07-31,PY011,LC0010,5,1869.4,1060.51,1060.51,1034.47
2024-07-31,PY011,LC0011,15,14075.46,7663.84,6024.64,5715.54
2024-07-31,PY011,LC0012,2,2530.19,1298.94,1298.94,1280.4499999999998
2024-07-31,PY011,LC0013,4,1669.52,928.6,548.1000000000001,514.0600000000001
2024-07-31,PY011,LC0014,2,1338.04,761.24,761.24,754.3900000000001
2024-07-31,PY011,LC0015,33,15926.54,8746.55,8434.36,8060.51
2024-07-31,PY011,LC0016,14,11452.25,6523.19,6355.1900000000005,6059.7
2024-07-31,PY011,LC0017,25,19790.81,10691.97,10069.35,9594.28
2024-07-31,PY011,LC0018,39,35309.8,18770.27,18470.98,17758.94
2024-07-31,PY011,LC0019,50,37097.909999999996,20883.12,19553.06,18761.34
2024-07-31,PY011,LC0020,8,4256.39,2456.35,2456.35,2323.12
2024-07-31,PY011,LC0021,12,10228.17,5613.23,5507.88,5233.5199999999995
2024-07-31,PY011,LC0022,7,3632.42,1933.39,1933.39,1829.47
2024-07-31,PY011,LC0023,10,11022.95,5652.39,5562.280000000001,5292.2
2024-07-31,PY011,LC0024,2,147.76,79.08,79.08,74.88
2024-07-31,PY011,LC0025,26,14867.4,8260.29,7817.53,7528.88
2024-07-31,PY011,LC0026,21,20323.97,11546.5,10439.13,9928.3
2024-07-31,PY011,LC0027,17,7927.62,4334.8,4197.8,4019.66
2024-07-31,PY011,LC0028,51,35750.61,19992.91,18257.65,17501.62
2024-07-31,PY011,LC0029,6,2413.36,1327.49,1327.49,1273.69
2024-07-31,PY011,LC0030,5,2493.73,1398.77,1325.8799999999999,1275.3
2024-07-31,PY011,LC0031,42,31681.05,17060.07,15987.18,15323.7
2024-07-31,PY011,LC0032,6,2474.96,1435.52,1435.52,1393.5700000000002
2024-07-31,PY011,LC0033,16,11925.93,6805.05,6805.05,6478.72
2024-07-31,PY011,LC0034,2,2031.01,1022.44,640.32,611.54
2024-07-31,PY011,LC0035,18,10978.44,5934.21,5608.61,5380.53
2024-07-31,PY011,LC0036,12,9335.119999999999,5335.3,5233.95,5059.88
2024-07-31,PY011,LC0037,11,15274.7,8102.01,6663.02,6386.21
2024-07-31,PY011,LC0038,11,5027.78,2841.14,2810.83,2637.9900000000002
2024-07-31,PY011,LC0039,27,32684.64,18326.46,16788.04,15940.81
2024-07-31,PY011,LC0040,4,3223.52,1773.85,1773.85,1664.14
2024-07-31,PY011,LC0041,20,13251.960000000001,7678.56,7595.51,7351.54
2024-07-31,PY011,LC0042,38,24216.11,13290.25,13155.19,12698.93
2024-07-31,PY011,LC0043,26,21554.23,11815.43,11606.06,11121.43
2024-07-31,PY011,LC0044,1,2527.47,1216.58,1216.58,1162.32
2024-07-31,PY011,LC0045,2,2136.95,1264.74,1264.74,1242.4499999999998
2024-07-31,PY011,LC0046,44,28303.05,15222.05,14853.46,14172.13
2024-07-31,PY011,LC0047,25,15832.33,8749.97,8562.22,8253.52
2024-07-31,PY011,LC0048,5,5769.57,3053.71,3053.71,2965.8500000000004
2024-07-31,PY011,LC0049,44,31186.760000000002,17196.8,16835.17,16045.62
2024-07-31,PY011,LC0051,3,8906.59,4555.610000000001,4555.610000000001,4291.86
2024-07-31,PY011,LC0052,32,34898.42,18786.84,18490.39,17828.56
2024-07-31,PY014,LC0001,11,7827.58,6364.17,6364.17,4600.99
2024-07-31,PY014,LC0003,7,2360.35,1971.3999999999999,1971.3999999999999,1377.78
2024-07-31,PY014,LC0004,2,1234.0,1042.05,1042.05,895.13
2024-07-31,PY014,LC0005,11,8587.43,6958.43,6958.43,4906.93
2024-07-31,PY014,LC0006,9,6391.36,5325.36,4880.65,3885.6499999999996
2024-07-31,PY014,LC0007,3,2298.3900000000003,1921.55,1921.55,1465.3400000000001
2024-07-31,PY014,LC0008,2,1191.61,1065.62,1065.62,866.04
2024-07-31,PY014,LC0009,7,3942.6800000000003,3317.83,3317.83,2599.84
2024-07-31,PY014,LC0010,1,648.74,540.5,540.5,485.32
2024-07-31,PY014,LC0011,4,3241.96,2693.17,2693.17,1668.09
2024-07-31,PY014,LC0013,2,1111.82,1046.3899999999999,1046.3899999999999,672.88
2024-07-31,PY014,LC0015,3,1028.76,884.26,884.26,702.29
2024-07-31,PY014,LC0016,4,1867.71,1675.74,1675.74,1254.9299999999998
2024-07-31,PY014,LC0017,5,1723.5,1484.3,1484.3,984.36
2024-07-31,PY014,LC0018,6,11209.91,9281.62,9281.62,7537.68
2024-07-31,PY014,LC0019,6,7778.379999999999,6408.45,6408.45,4846.6
2024-07-31,PY014,LC0020,2,1210.75,940.54,940.54,686.55
2024-07-31,PY014,LC0021,4,2318.35,2037.0,2037.0,1542.18
2024-07-31,PY014,LC0022,3,1204.9,996.75,996.75,694.6999999999999
2024-07-31,PY014,LC0023,2,928.8499999999999,833.42,833.42,688.1500000000001
2024-07-31,PY014,LC0025,6,4392.78,3826.82,3580.67,2541.9300000000003
2024-07-31,PY014,LC0026,1,877.83,661.46,661.46,503.67
2024-07-31,PY014,LC0027,7,4995.41,4006.86,3968.86,3045.8399999999997
2024-07-31,PY014,LC0028,13,6905.07,6114.53,6114.53,4491.11
2024-07-31,PY014,LC0029,2,1120.66,1014.87,1014.87,763.8299999999999
2024-07-31,PY014,LC0030,1,555.95,474.04,474.04,361.06
2024-07-31,PY014,LC0031,10,12220.69,10691.78,10691.78,7801.74
2024-07-31,PY014,LC0032,2,640.03,586.35,586.35,340.9
2024-07-31,PY014,LC0033,2,443.84000000000003,399.81,399.81,293.75
2024-07-31,PY014,LC0035,2,499.5,466.09000000000003,466.09000000000003,334.27
2024-07-31,PY014,LC0036,3,2158.04,1888.3100000000002,1888.3100000000002,1479.88
2024-07-31,PY014,LC0038,4,1560.1,1400.17,1400.17,1013.94
2024-07-31,PY014,LC0039,4,4603.24,3961.11,3961.11,3084.85
2024-07-31,PY014,LC0041,2,448.94000000000005,400.21000000000004,400.21000000000004,338.52
2024-07-31,PY014,LC0042,5,2153.42,1731.32,1731.32,1408.4
2024-07-31,PY014,LC0043,7,11792.49,10618.51,10618.51,8034.05
2024-07-31,PY014,LC0046,4,1569.11,1349.17,1265.48,781.58
2024-07-31,PY014,LC0047,7,4920.01,4018.13,4018.13,3211.71
2024-07-31,PY014,LC0049,10,4670.26,3882.09,3882.09,2866.6
2024-07-31,PY014,LC0051,1,515.97,426.14,426.14,248.68
2024-07-31,PY014,LC0052,9,6795.79,5730.85,5730.85,4117.59
2024-07-31,PY015,LC0001,18,12264.02,10799.32,10799.32,7767.16
2024-07-31,PY015,LC0003,1,799.69,768.58,768.58,602.47
2024-07-31,PY015,LC0004,2,3013.26,2582.3,2582.3,1775.33
2024-07-31,PY015,LC0005,8,7482.8,6376.4,6376.4,4491.58
2024-07-31,PY015,LC0006,2,343.25,280.2,280.2,223.60999999999999
2024-07-31,PY015,LC0007,2,1220.24,1032.5900000000001,1032.5900000000001,854.01
2024-07-31,PY015,LC0008,3,3004.76,2419.3199999999997,2419.3199999999997,1780.86
2024-07-31,PY015,LC0009,7,5917.07,4987.12,4520.77,3548.61
2024-07-31,PY015,LC0010,3,2036.8100000000002,1638.65,1638.65,1278.43
2024-07-31,PY015,LC0011,4,2428.5099999999998,2204.59,2204.59,1654.27
2024-07-31,PY015,LC0013,2,1725.8400000000001,1528.31,1528.31,1143.94
2024-07-31,PY015,LC0014,1,242.12,181.11,181.11,148.67
2024-07-31,PY015,LC0015,9,12640.06,11286.9,11286.9,7534.8099999999995
2024-07-31,PY015,LC0016,4,2889.84,2372.76,2372.76,1634.38
2024-07-31,PY015,LC0017,8,4581.43,3912.45,3912.45,2772.23
2024-07-31,PY015,LC0018,7,5064.8,4370.12,4370.12,2996.4700000000003
2024-07-31,PY015,LC0019,7,4478.53,3826.29,3826.29,2624.8100000000004
2024-07-31,PY015,LC0021,2,2222.79,2027.6100000000001,2027.6100000000001,1274.91
2024-07-31,PY015,LC0023,4,1820.1,1543.57,1543.57,929.7900000000001
2024-07-31,PY015,LC0025,7,4469.41,3846.81,3846.81,2847.3500000000004
2024-07-31,PY015,LC0026,2,201.86,172.81,172.81,127.59
2024-07-31,PY015,LC0027,3,2639.8599999999997,2302.79,2302.79,1739.78
2024-07-31,PY015,LC0028,10,9024.38,7593.179999999999,5734.92,4099.27
2024-07-31,PY015,LC0030,3,2261.4300000000003,2051.58,2051.58,1429.77
2024-07-31,PY015,LC0031,6,6352.74,5418.54,5418.54,4149.05
2024-07-31,PY015,LC0032,1,1629.19,1288.84,1288.84,714.91
2024-07-31,PY015,LC0033,3,1069.12,871.5699999999999,871.5699999999999,490.05000000000007
2024-07-31,PY015,LC0034,2,1538.49,1208.38,1208.38,975.0699999999999
2024-07-31,PY015,LC0035,1,377.27,285.52,285.52,179.04
2024-07-31,PY015,LC0036,3,3247.41,3045.73,3045.73,1974.44
2024-07-31,PY015,LC0037,2,823.87,751.8199999999999,751.8199999999999,626.49
2024-07-31,PY015,LC0038,2,787.6099999999999,723.95,723.95,559.53
2024-07-31,PY015,LC0039,3,1971.06,1761.47,1761.47,1536.8899999999999
2024-07-31,PY015,LC0040,1,876.63,709.46,709.46,398.54
2024-07-31,PY015,LC0041,3,1737.16,1494.73,1494.73,1053.28
2024-07-31,PY015,LC0042,8,4072.7,3234.17,3234.17,2153.42
2024-07-31,PY015,LC0043,19,17084.89,13770.43,13770.43,9493.36
2024-07-31,PY015,LC0046,7,4534.0,3855.4300000000003,3855.4300000000003,3039.24
2024-07-31,PY015,LC0047,7,2594.5299999999997,2141.3199999999997,2141.3199999999997,1512.1200000000001
2024-07-31,PY015,LC0048,1,1477.71,1165.21,1165.21,958.79
2024-07-31,PY015,LC0049,9,2352.71,2071.77,2010.81,1562.01
2024-07-31,PY015,LC0051,3,1279.09,1065.3,1065.3,763.63
2024-07-31,PY015,LC0052,13,11370.66,10155.15,8427.82,6129.88
2024-07-31,PY016,LC0001,20,24773.5,24174.78,24174.78,23181.71
2024-07-31,PY016,LC0003,4,1918.02,2117.17,1213.52,1116.38
2024-07-31,PY016,LC0005,16,13718.39,14597.619999999999,14517.869999999999,13991.22
2024-07-31,PY016,LC0006,9,12073.949999999999,11347.59,11347.59,10914.05
2024-07-31,PY016,LC0007,2,2215.67,2123.31,2123.31,1999.5500000000002
2024-07-31,PY016,LC0008,2,1431.1,1398.0,835.19,799.64
2024-07-31,PY016,LC0009,12,14035.98,13667.250000000002,13667.250000000002,12910.87
2024-07-31,PY016,LC0010,4,4900.7,4342.2,4342.2,4055.87
2024-07-31,PY016,LC0011,5,7193.26,7201.639999999999,7201.639999999999,6837.780000000001
2024-07-31,PY016,LC0013,1,312.85,287.27,287.27,259.53
2024-07-31,PY016,LC0015,12,6148.389999999999,6265.19,5676.49,5475.73
2024-07-31,PY016,LC0016,6,5118.32,4816.400000000001,4816.400000000001,4503.889999999999
2024-07-31,PY016,LC0017,6,3095.75,3152.77,3109.65,3003.23
2024-07-31,PY016,LC0018,10,6326.34,6628.19,6323.11,6114.85
2024-07-31,PY016,LC0019,13,12891.87,12712.95,12712.95,12105.23
2024-07-31,PY016,LC0020,2,1067.03,1047.65,1047.65,1003.5
2024-07-31,PY016,LC0021,1,797.06,803.43,803.43,783.6
2024-07-31,PY016,LC0022,7,5265.35,5185.26,4966.29,4636.5
2024-07-31,PY016,LC0023,1,1354.58,1334.87,1334.87,1314.8
2024-07-31,PY016,LC0025,6,5159.35,4943.7300000000005,4943.7300000000005,4841.139999999999
2024-07-31,PY016,LC0026,8,7945.4,7460.54,7179.25,6868.43
2024-07-31,PY016,LC0027,4,1904.34,1774.12,1774.12,1643.75
2024-07-31,PY016,LC0028,19,13601.03,13921.48,13599.45,12952.6
2024-07-31,PY016,LC0029,4,3183.81,2905.53,2905.53,2684.96
2024-07-31,PY016,LC0030,2,1812.13,1782.5,1782.5,1717.39
2024-07-31,PY016,LC0031,7,11510.61,12119.21,12119.21,11458.84
2024-07-31,PY016,LC0032,5,3008.31,3020.39,3020.39,2808.2200000000003
2024-07-31,PY016,LC0033,4,3698.64,3939.19,3939.19,3672.38
2024-07-31,PY016,LC0034,2,2223.66,2377.71,2273.21,2216.24
2024-07-31,PY016,LC0035,8,7756.66,7954.57,7954.57,7476.61
2024-07-31,PY016,LC0036,5,3542.63,3176.38,3176.38,3071.14
2024-07-31,PY016,LC0037,9,6147.86,5987.65,5987.65,5551.21
2024-07-31,PY016,LC0038,4,1425.69,1402.8899999999999,1264.25,1204.08
2024-07-31,PY016,LC0039,6,4092.31,3986.54,2736.48,2579.71
2024-07-31,PY016,LC0041,2,2300.5,2025.55,2025.55,1849.77
2024-07-31,PY016,LC0042,15,10643.92,10718.300000000001,10718.300000000001,10206.19
2024-07-31,PY016,LC0043,16,17551.27,18104.47,18104.47,17382.02
2024-07-31,PY016,LC0046,7,3525.7,3557.17,3557.17,3402.19
2024-07-31,PY016,LC0047,8,3749.2,3672.6,3672.6,3402.5
2024-07-31,PY016,LC0048,4,4218.49,3899.1900000000005,3899.1900000000005,3641.2300000000005
2024-07-31,PY016,LC0049,18,11873.48,11604.06,11207.38,10669.68
2024-07-31,PY016,LC0052,12,12082.95,11626.32,11626.32,10854.51
2024-08-31,PY001,LC0001,20,16309.23,16554.72,16554.72,15816.98
2024-08-31,PY001,LC0002,1,306.33,264.64,264.64,244.66
2024-08-31,PY001,LC0003,6,3662.5099999999998,3587.61,3284.6800000000003,3100.94
2024-08-31,PY001,LC0004,1,511.09,580.91,580.91,524.0
2024-08-31,PY001,LC0005,12,5565.8099999999995,5584.99,5225.88,4868.72
2024-08-31,PY001,LC0006,13,9500.89,8834.15,7805.16,7304.179999999999
2024-08-31,PY001,LC0007,3,2594.1899999999996,2611.79,2611.79,2470.64
2024-08-31,PY001,LC0008,3,3979.34,4000.63,4000.63,3671.37
2024-08-31,PY001,LC0009,6,6049.81,6220.75,6220.75,5776.11
2024-08-31,PY001,LC0010,1,69.3,69.58,69.58,67.41
2024-08-31,PY001,LC0011,5,4281.01,4017.3,2728.32,2600.04
2024-08-31,PY001,LC0013,3,1303.08,1234.15,1234.15,1153.13
2024-08-31,PY001,LC0015,19,11610.130000000001,11826.69,11670.46,10968.89
2024-08-31,PY001,LC0016,4,4222.4400000000005,3928.7200000000003,3928.7200000000003,3781.66
2024-08-31,PY001,LC0017,4,1839.87,1954.93,1954.93,1812.37
2024-08-31,PY001,LC0018,11,9326.77,8969.39,8969.39,8430.0
2024-08-31,PY001,LC0019,13,14695.16,13643.58,13643.58,12933.61
2024-08-31,PY001,LC0020,4,1424.53,1367.66,1367.66,1302.15
2024-08-31,PY001,LC0021,8,3404.83,3529.8,3529.8,3269.2
2024-08-31,PY001,LC0022,6,2020.06,2029.8799999999999,2029.8799999999999,1885.89
2024-08-31,PY001,LC0023,2,1516.27,1451.37,1451.37,1366.98
2024-08-31,PY001,LC0024,1,523.99,505.43,505.43,474.07
2024-08-31,PY001,LC0025,8,5228.280000000001,5462.47,5350.71,5027.23
2024-08-31,PY001,LC0026,7,4201.34,4450.51,4304.59,4062.32
2024-08-31,PY001,LC0027,10,11078.9,11299.119999999999,11259.0,10919.43
2024-08-31,PY001,LC0028,21,19541.73,19706.16,18557.66,17904.850000000002
2024-08-31,PY001,LC0029,4,2430.31,2561.98,2473.6,2391.87
2024-08-31,PY001,LC0031,12,7085.81,7205.57,7120.7699999999995,6709.59
2024-08-31,PY001,LC0032,3,2793.63,2783.66,2783.66,2655.2299999999996
2024-08-31,PY001,LC0033,9,5232.85,5427.73,5427.73,4979.99
2024-08-31,PY001,LC0034,1,1342.11,1508.74,1508.74,1397.87
2024-08-31,PY001,LC0035,6,2609.81,2712.1800000000003,2712.1800000000003,2597.14
2024-08-31,PY001,LC0036,6,7638.63,7633.09,6794.599999999999,6610.22
2024-08-31,PY001,LC0037,6,4938.35,4798.76,3717.31,3502.58
2024-08-31,PY001,LC0038,2,4258.83,4046.21,4046.21,3926.09
2024-08-31,PY001,LC0039,10,6378.25,6735.96,6161.69,5842.49
2024-08-31,PY001,LC0041,9,4696.43,4958.49,4525.18,4282.91
2024-08-31,PY001,LC0042,14,7890.11,7590.55,7512.81,7115.49
2024-08-31,PY001,LC0043,9,4296.94,4254.2,4254.2,3977.25
2024-08-31,PY001,LC0044,2,1790.8600000000001,1728.96,1728.96,1610.67
2024-08-31,PY001,LC0046,12,10057.960000000001,10360.44,9742.65,9394.77
2024-08-31,PY001,LC0047,15,18196.100000000002,18101.53,17896.19,16919.6
2024-08-31,PY001,LC0048,2,345.06,372.23,372.23,359.78
2024-08-31,PY001,LC0049,21,12524.53,12530.619999999999,12401.75,11794.37
2024-08-31,PY001,LC0050,1,181.12,166.72,166.72,152.91
